year,month,rvar,rvarrf,rvar_nan,rvarrf_nan,avol,rvarfilter,rvarfilter1big,rvarfilter1small,fssvar,fssvarrf,rvol,rvolrf,rvol_nan,rvolrf_nan,fssvol,fssvolrf,rvolfilter,rvolfilter1big,rvolfilter1small,lrvol,lrvolrf,lrvol_nan,lrvolrf_nan,lfssvol,lfssvolrf,lrvolfilter,lrvolfilter1big,lrvolfilter1small,lavol,zlrvol,index,d12,e12,bm,tbl,aaa,baa,lty,ntis,rfree,svar,csp,crsp_spvw,crsp_spvwx,ip,ted,ted2,cp,ppi,npy,nber,hfrvol,lhfrvol,ads,t,infl,ltr,corpr,dfr,ret,lnrfree,exret,ret2,exret2,dp,dy,ep,de,tms,dfy,odfy,lsvar,exret3,ppivar,ppivol,ipvar,ipvol,zads,zip,fitret,fitret1big,fitret1small
1890,10,.0018895,.001908,,,.1493602,.0019266,,,.0018211,.0018781,.150579,.1513162,,,.1478278,.1501241,.1520515,,,-1.893267,-1.888384,,,-1.911708,-1.896293,-1.883536,,,-1.901394,.3269476,5.08,.22,.2917,,,,,,,.003985,.001899,,,,.011583,,,,-.01466,,1,,,,1890m10,,,,,-.0425597,.0039775,-.0465371,-.0416667,-.0456521,-3.139439,-3.185601,-2.857341,-.2820984,,,,-6.266403,,,,.0001189,.0109027,,.3871357,.00386493,,
1890,11,.0084838,.0085095,,,.33535,.0085349,,,.0092677,.0093387,.3190701,.3195526,,,.3334852,.3347604,.3200291,,,-1.142344,-1.140833,,,-1.098157,-1.09434,-1.139344,,,-1.092581,1.881035,4.71,.22,.2908,,,,,,,.00461,.008502,,,,-.007634,,,,-.02679,,1,,,,1890m11,,,,,-.0717385,.0045994,-.0763378,-.0692257,-.0738356,-3.063816,-3.139439,-2.784807,-.2790082,,,,-4.767502,,,,.0002147,.0146543,,-.4861949,.00414216,,
1890,12,.0059417,.0059486,,,.2523931,.0059566,,,.0042214,.0042333,.2670203,.2671756,,,.2250695,.2253882,.2673557,,,-1.320431,-1.319849,,,-1.491346,-1.489931,-1.319175,,,-1.376768,1.512473,4.6,.22,.29,,,,,,,.005036,.005945,,,,-.003846,,,,-.01835,,1,,,,1890m12,,,,,-.019654,.0050233,-.0246773,-.0194622,-.0244981,-3.040184,-3.063816,-2.763931,-.2762533,,,,-5.125254,,,,1.06e-07,.000326,,-.3140465,.00460325,,
1891,1,.0017173,.0017043,,,.1389846,.0016909,,,.0019035,.0018687,.1435539,.143008,,,.1511367,.1497476,.1424467,,,-1.941045,-1.944855,,,-1.88957,-1.898804,-1.948787,,,-1.973392,.2280692,4.84,.22,.2942,,,,,,,.003934,.001696,,,,.019305,,,,-.01246,,1,,,,1891m1,,,,,.0546392,.0039262,.050713,.0561595,.0522255,-3.091043,-3.040184,-2.80041,-.2906323,,,,-6.379665,,,,.0002255,.015017,,.7380677,.00473847,,
1891,2,.0008116,.0008059,,,.0931189,.0007992,,,.0007532,.0007394,.098685,.0983395,,,.0950692,.0941938,.0979336,,,-2.315822,-2.319329,,,-2.353151,-2.362401,-2.323466,,,-2.373878,-.5475584,4.9,.22,.2983,,,,,,,.003324,.000805,,,,-.037879,,,,.01893,,1,,,,1891m2,,,,,.016055,.0033182,.0127368,.0161846,.0128609,-3.103363,-3.091043,-2.798891,-.3044721,,,,-7.124054,,.0008231,.0286901,.0020958,.0457794,,-1.860701,.00448936,,
1891,3,.0010064,.0010072,,,.1086594,.0010097,,,.0007979,.0007989,.1098928,.1099355,,,.0978526,.0979142,.110076,,,-2.20825,-2.207862,,,-2.324292,-2.323663,-2.206585,,,-2.219537,-.3249305,4.81,.22,.3025,,,,,,,.003508,.001007,,,,-.011811,,,,-.0031,,1,,,,1891m3,,,,,-.0147339,.0035014,-.0182353,-.0146259,-.0181334,-3.084825,-3.103363,-2.766371,-.3184538,,,,-6.901164,,.0001302,.0114117,2.35e-06,.0015339,,-.6760217,.00448035,,
1891,4,.0013772,.0013621,,,.1253964,.0013416,,,.0005727,.0005291,.1285543,.1278471,,,.0829035,.079679,.1268824,,,-2.051404,-2.05692,,,-2.490078,-2.52975,-2.064495,,,-2.076276,-.0003276,4.97,.22,.3067,,,,,,,.003383,.001357,,,,.007968,,,,.01242,,1,,,,1891m4,,,,,.0364047,.0033768,.0330279,.0370755,.033693,-3.117548,-3.084825,-2.785305,-.3322425,,,,-6.602524,,.0000875,.0093532,.000128,.0113132,,.2228494,.00466646,,
1891,5,.0019647,.0019763,,,.1541372,.0019944,,,.0012354,.0012666,.1535473,.1539973,,,.1217566,.1232827,.1547024,,,-1.873747,-1.87082,,,-2.105731,-2.093275,-1.866252,,,-1.869912,.3673472,4.95,.22,.3108,,,,,,,.003603,.001975,,,,.027668,,,,.00307,,1,,,,1891m5,,,,,-.0003354,.0035967,-.0039321,-.0003353,-.0039385,-3.113515,-3.117548,-2.767993,-.345522,,,,-6.227252,,6.58e-06,.0025646,.0006298,.0250962,,1.11813,.00452867,,
1891,6,.0009826,.0009904,,,.1108819,.0010031,,,.0010433,.0010673,.1085849,.1090157,,,.111892,.1131732,.1097123,,,-2.220223,-2.216263,,,-2.190221,-2.178836,-2.209894,,,-2.19929,-.3497097,4.85,.22,.315,,,,,,,.003691,.000992,,,,.038462,,,,-.00917,,0,,,,1891m6,,,,,-.0166359,.0036846,-.0203205,-.0164983,-.0201897,-3.093107,-3.113515,-2.734161,-.3589451,,,,-6.91622,,.0001811,.0134574,.0004794,.0218943,,1.608671,.00461991,,
1891,7,.0007714,.0007769,,,.1025505,.0007863,,,.0008866,.0009052,.0962126,.0965553,,,.103149,.104222,.0971352,,,-2.341195,-2.337639,,,-2.271581,-2.261232,-2.331651,,,-2.2774,-.6000705,4.77,.22,.3192,,,,,,,.003765,.000785,,,,.040741,,,,0,,0,,,,1891m7,,,,,-.0127963,.0037578,-.0165541,-.0127148,-.0164796,-3.076474,-3.093107,-2.704284,-.3721904,,,,-7.149856,,.000038,.0061616,.0007745,.0278307,,1.712242,.00481503,,
1891,8,.0018095,.0017787,,,.1458147,.0017355,,,.0034465,.003359,.1473576,.1460972,,,.2033674,.2007684,.1443112,,,-1.914893,-1.923483,,,-1.592741,-1.605603,-1.935784,,,-1.925419,.2821921,4.93,.22,.3233,,,,,,,.003875,.001771,,,,-.010676,,,,-.01543,,0,,,,1891m8,,,,,.0367045,.0038677,.0328368,.0373864,.0335113,-3.109467,-3.076474,-2.724514,-.3849532,,,,-6.336181,,.000285,.0168823,.0008379,.0289466,,-.6244408,.00498547,,
1891,9,.0021117,.0021086,,,.142369,.0021057,,,.0014931,.0014832,.159185,.1590713,,,.1338571,.1334092,.1589611,,,-1.837688,-1.838403,,,-2.010982,-2.014334,-1.839096,,,-1.949333,.4419731,5.33,.22,.3275,,,,,,,.003897,.00211,,,,.010791,,,,-.02821,,0,,,,1891m9,,,,,.081446,.0038896,.0775564,.0848547,.0809575,-3.187479,-3.109467,-2.789618,-.3978605,,,,-6.160875,,.0004967,.0222879,.0001934,.013907,,.3511427,.0048409,,
1891,10,.0016614,.0016617,,,.1353389,.0016635,,,.0011703,.0011671,.141199,.1412116,,,.1185069,.1183436,.1412866,,,-1.957585,-1.957496,,,-2.132784,-2.134163,-1.956965,,,-1.999973,.1938384,5.33,.22,.3317,,,,,,,.00375,.001662,,,,.010676,,,,0,,0,,,,1891m10,,,,,.0034337,.0037432,-.0003094,.0034396,-.0003105,-3.187479,-3.187479,-2.776875,-.4106034,,,,-6.399962,,.0001465,.012103,.0000324,.005691,,.3459165,.00441343,,
1891,11,.0014099,.0014091,,,.1122892,.0014095,,,.0008505,.0008479,.1300728,.1300358,,,.1010227,.1008715,.1300547,,,-2.039661,-2.039945,,,-2.29241,-2.293907,-2.0398,,,-2.186677,.0239765,5.25,.22,.3358,,,,,,,.003368,.001409,,,,.010563,,,,-.00645,,0,,,,1891m11,,,,,-.0116372,.0033622,-.0149993,-.0115697,-.0149375,-3.172356,-3.187479,-2.749468,-.4228882,,,,-6.564795,,7.98e-06,.0028249,.0000919,.0095841,,.3407811,.0044766,,
1891,12,.0005644,.0005554,,,.0915804,.0005438,,,.000661,.0006328,.0822972,.0816373,,,.0890614,.0871383,.08078,,,-2.497418,-2.505469,,,-2.418429,-2.440259,-2.516025,,,-2.390538,-.9233841,5.41,.22,.34,,,,,,,.003199,.000555,,,,.003484,,,,-.02273,,0,,,,1891m12,,,,,.033404,.0031935,.0302105,.0339682,.0307696,-3.202377,-3.172356,-2.767059,-.4353181,,,,-7.496214,,.0003069,.0175192,.0000269,.0051912,,.0190708,.00463278,,
1892,1,.0015105,.0015103,,,.1294904,.0015116,,,.0008712,.0008707,.1346339,.1346256,,,.1022493,.1022155,.1346823,,,-2.005196,-2.005257,,,-2.280342,-2.280672,-2.004837,,,-2.044148,.0953029,5.51,.2217,.3425,,,,,,,.002706,.001511,,,,-.020833,,,,-.00664,,0,,,,1892m1,,,,,.021663,.002702,.0189609,.0218993,.0191936,-3.212995,-3.194679,-2.778048,-.4349466,,,,-6.495128,,3.10e-06,.0017613,.000635,.0251983,,-1.086033,.00450528,,
1892,2,.0013572,.0013468,,,.1316177,.0013348,,,.0010705,.0010418,.1276188,.1271268,,,.1133385,.1118114,.126563,,,-2.058707,-2.062571,,,-2.177376,-2.190942,-2.067015,,,-2.027854,-.0154422,5.52,.2233,.345,,,,,,,.00236,.00135,,,,.046099,,,,0,,0,,,,1892m2,,,,,.0051786,.002357,.0028216,.005192,.0028323,-3.207617,-3.205804,-2.772589,-.4350283,,,,-6.60764,,6.94e-06,.0026352,.0022871,.0478236,,1.955741,.00443654,,
1892,3,.0010264,.0010344,,,.1083792,.0010463,,,.0000489,.000072,.1109819,.1114115,,,.0242142,.0293951,.1120499,,,-2.198388,-2.194525,,,-3.720816,-3.526927,-2.188811,,,-2.222119,-.304521,5.58,.225,.3475,,,,,,,.002573,.00103,,,,.00678,,,,.01338,,0,,,,1892m3,,,,,.0141655,.0025699,.0115956,.0142663,.0116931,-3.210844,-3.200033,-2.776179,-.4346643,,,,-6.877981,,.0002037,.0142735,.0001987,.0140967,,.1688599,.00447083,,
1892,4,.0007077,.0007051,,,.0912102,.0007034,,,.0007054,.0006949,.0921537,.0919861,,,.0920042,.0913162,.0918738,,,-2.384297,-2.386118,,,-2.385921,-2.393427,-2.387339,,,-2.394588,-.6892732,5.57,.2267,.35,,,,,,,.002198,.000706,,,,-.006734,,,,.0066,,0,,,,1892m4,,,,,.0015923,.0021954,-.0006031,.0015935,-.0006042,-3.201523,-3.203316,-2.767217,-.4343056,,,,-7.255884,,5.38e-06,.0023192,.0000355,.005957,,-.4452937,.0044487,,
1892,5,.0007036,.0007089,,,.1007998,.0007174,,,.0002674,.0002816,.0918899,.0922331,,,.0566414,.058131,.0927842,,,-2.387165,-2.383436,,,-2.871015,-2.845057,-2.377478,,,-2.294619,-.6952071,5.57,.2283,.3525,,,,,,,.001969,.00071,,,,0,,,,-.00328,,0,,,,1892m5,,,,,.0034098,.0019675,.0014423,.0034156,.0014461,-3.19449,-3.19449,-2.7601,-.43439,,,,-7.250172,,.0001171,.0108228,.0000576,.0075886,,-.1392622,.00450564,,
1892,6,.0007011,.0007014,,,.092749,.0007034,,,.0008425,.0008399,.0917249,.0917461,,,.1005478,.1003959,.0918762,,,-2.388961,-2.38873,,,-2.297122,-2.298634,-2.387313,,,-2.377858,-.6989256,5.54,.23,.355,,,,,,,.001815,.000701,,,,-.016949,,,,0,,0,,,,1892m6,,,,,-.0019469,.0018132,-.00376,-.001945,-.0037598,-3.18167,-3.187071,-2.747632,-.4340384,,,,-7.262798,,3.06e-08,.0001748,.0002307,.0151876,,-.9095219,.00455036,,
1892,7,.0008409,.0008344,,,.0884667,.0008276,,,.0011969,.0011767,.1004537,.1000628,,,.1198462,.1188295,.0996532,,,-2.298058,-2.301957,,,-2.121546,-2.130066,-2.306059,,,-2.425129,-.5107954,5.54,.2317,.3575,,,,,,,.002198,.000828,,,,-.010345,,,,.00987,,0,,,,1892m7,,,,,.0034792,.0021954,.0012838,.0034853,.0012875,-3.174306,-3.174306,-2.740614,-.4336919,,,,-7.096637,,.0000997,.0099842,.0000429,.0065469,,-.6093982,.00462938,,
1892,8,.0009281,.0009357,,,.101811,.0009472,,,.0003833,.0004035,.105534,.1059658,,,.0678182,.0695875,.1066111,,,-2.248722,-2.244639,,,-2.690925,-2.665171,-2.238567,,,-2.284637,-.4086912,5.62,.2333,.36,,,,,,,.002558,.000932,,,,-.010453,,,,-.00977,,0,,,,1892m8,,,,,.0177906,.0025552,.0152353,.0179497,.0153913,-3.181762,-3.167425,-2.747983,-.4337789,,,,-6.978677,,.0001546,.0124342,.0001039,.0101917,,-.6143064,.00467405,,
1892,9,.001021,.001026,,,.1049797,.0010341,,,.001126,.0011353,.1106894,.1109593,,,.1162433,.1167181,.1113979,,,-2.201027,-2.198592,,,-2.15207,-2.147993,-2.194647,,,-2.253988,-.3099817,5.48,.235,.3625,,,,,,,.00311,.001024,,,,-.003521,,,,-.00658,,0,,,,1892m9,,,,,-.0216593,.0031055,-.0247649,-.0214264,-.0245368,-3.149275,-3.174501,-2.715836,-.433439,,,,-6.884235,,.0000212,.0045998,8.14e-06,.002853,,-.2992766,.00462752,,
1892,10,.0003725,.0003635,,,.0618333,.0003535,,,.0006983,.000673,.0668587,.066046,,,.0915428,.0898683,.0651348,,,-2.705173,-2.717404,,,-2.390949,-2.40941,-2.731296,,,-2.783313,-1.353348,5.59,.2367,.365,,,,,,,.003441,.00036,,,,-.017668,,,,0,,0,,,,1892m10,,,,,.0233966,.0034354,.0199612,.0236725,.0202311,-3.161941,-3.142067,-2.728837,-.4331039,,,,-7.929903,,2.45e-07,.0004949,.0005001,.0223625,,-.9421974,.00483049,,
1892,11,.0007652,.0007809,,,.0985106,.0008032,,,.0003985,.0004465,.0958223,.0968043,,,.0691512,.0731989,.0981736,,,-2.34526,-2.335063,,,-2.67146,-2.614574,-2.321018,,,-2.317591,-.608483,5.57,.2383,.3675,,,,,,,.003427,.000778,,,,-.003597,,,,-.00331,,0,,,,1892m11,,,,,-.0000253,.0034208,-.0034461,-.0000253,-.003452,-3.15162,-3.155204,-2.718427,-.433193,,,,-7.158295,,9.54e-07,.0009766,5.52e-06,.0023497,,-.3027305,.00474904,,
1892,12,.0009596,.0009567,,,.1146391,.0009544,,,.0007796,.0007721,.1073099,.1071455,,,.0967224,.0962574,.1070188,,,-2.232034,-2.233567,,,-2.33591,-2.340729,-2.23475,,,-2.165966,-.3741544,5.51,.24,.37,,,,,,,.003691,.000957,,,,.00722,,,,-.00997,,0,,,,1892m12,,,,,-.0072072,.0036846,-.0108918,-.0071813,-.0108727,-3.133681,-3.144511,-2.700817,-.4328641,,,,-6.952211,,.0000404,.0063531,.0000538,.0073329,,.188856,.0048145,,
1893,1,.0009113,.0009016,,,.1052882,.0008924,,,.0008757,.0008437,.1045731,.1040171,,,.1025078,.1006215,.1034834,,,-2.257869,-2.2632,,,-2.277816,-2.296389,-2.268344,,,-2.251054,-.4276209,5.61,.2408,.3608,,,,,,,.003397,.000902,,,,-.02509,,,,-.00336,,1,,,,1893m1,,,,,.0215566,.0033915,.0181652,.0217907,.0183934,-3.148339,-3.130353,-2.743982,-.4043571,,,,-7.010543,,.0000308,.0055541,.0008429,.0290334,,-1.279496,.00492588,,
1893,2,.0016986,.0017115,,,.1346452,.0017382,,,.0009989,.0010418,.1427715,.1433129,,,.109483,.1118126,.1444231,,,-1.94651,-1.942725,,,-2.211986,-2.190931,-1.935008,,,-2.005112,.2167591,5.51,.2417,.3517,,,,,,,.003302,.001716,,,,.007353,,,,.0202,,1,,,,1893m2,,,,,-.0143373,.0032962,-.0176335,-.014235,-.0175366,-3.126623,-3.144609,-2.751541,-.3750813,,,,-6.367889,,.0005003,.0223683,.0001655,.0128654,,.1949003,.00469221,,
1893,3,.0012413,.0012406,,,.1210424,.0012405,,,.001334,.0013348,.1220455,.1220126,,,.1265219,.1265594,.1220078,,,-2.103361,-2.103631,,,-2.06734,-2.067044,-2.10367,,,-2.111615,-.1078565,5.31,.2425,.3425,,,,,,,.004647,.001241,,,,.025547,,,,.0264,,1,,,,1893m3,,,,,-.0331744,.0046359,-.0378103,-.0326301,-.0372768,-3.086345,-3.123318,-2.741076,-.3452699,,,,-6.692182,,.0002958,.0171978,.0004298,.0207327,,1.02174,.00468388,,
1893,4,.0016205,.0016263,,,.1468096,.0016388,,,.0007621,.0007791,.1394501,.1396965,,,.0956298,.0966891,.1402336,,,-1.970049,-1.968283,,,-2.347271,-2.336255,-1.964446,,,-1.918619,.1680437,5.31,.2433,.3333,,,,,,,.003875,.001631,,,,-.007117,,,,.00643,,1,,,,1893m4,,,,,.003811,.0038677,-.0000567,.0038183,-.0000569,-3.083052,-3.083052,-2.768304,-.3147477,,,,-6.41854,,.000043,.0065562,.0001461,.0120887,,-.4626994,.00478982,,
1893,5,.0060268,.0060422,,,.2794377,.0060736,,,.0065115,.0065547,.2689259,.2692697,,,.2795322,.280457,.2699682,,,-1.313319,-1.312042,,,-1.274638,-1.271335,-1.309451,,,-1.274976,1.52719,4.84,.2442,.3242,,,,,,,.004566,.006066,,,,0,,,,-.01278,,1,,,,1893m5,,,,,-.0884813,.0045555,-.0930368,-.0846798,-.0892457,-2.986682,-3.07936,-2.703309,-.283373,,,,-5.105138,,.0004386,.0209435,.0000206,.0045351,,-.1392622,.00465925,,
1893,6,.002964,.0029699,,,.186539,.0029827,,,.0023208,.0023384,.1885945,.1887822,,,.166883,.1675142,.1891872,,,-1.668156,-1.667162,,,-1.790462,-1.786687,-1.665018,,,-1.679115,.7928311,4.61,.245,.315,,,,,,,.005873,.002971,,,,-.028674,,,,-.00324,,1,,,,1893m6,,,,,-.0442679,.0058554,-.0501232,-.0433023,-.0491749,-2.934725,-2.983412,-2.683411,-.2513144,,,,-5.818928,,4.82e-06,.0021948,.0008994,.0299898,,-1.442373,.00511082,,
1893,7,.0173467,.0173821,,,.4011482,.0174528,,,.0155949,.0157039,.4562458,.4567119,,,.4325957,.4341044,.4576388,,,-.7847235,-.7837026,,,-.8379517,-.8344703,-.7816751,,,-.9134243,2.621156,4.18,.2458,.3058,,,,,,,.007639,.017439,,,,-.070111,,,,-.01623,,1,,,,1893m7,,,,,-.0930283,.00761,-.1006383,-.0888323,-.0964713,-2.833548,-2.931465,-2.615135,-.2184131,,,,-4.049062,,.0001619,.0127228,.0033392,.0577856,,-3.325508,.0052792,,
1893,8,.0097085,.00969,,,.3129689,.009655,,,.0084613,.0084062,.341323,.3409984,,,.3186458,.3176079,.3403828,,,-1.074926,-1.075878,,,-1.143675,-1.146938,-1.077684,,,-1.161651,2.020562,4.08,.2467,.2967,,,,,,,.007434,.009678,,,,-.079365,,,,-.0264,,1,,,,1893m8,,,,,-.0191881,.0074064,-.0265945,-.0190052,-.0264391,-2.805679,-2.829893,-2.621131,-.1845485,,,,-4.637946,,.0003057,.0174856,.0035318,.0594294,,-3.746063,.00575349,,
1893,9,.0044677,.0044582,,,.2335669,.0044407,,,.006477,.0064519,.2315438,.2312961,,,.2787906,.2782488,.2308436,,,-1.462986,-1.464056,,,-1.277294,-1.27924,-1.466015,,,-1.454287,1.217445,4.37,.2475,.2875,,,,,,,.005733,.004453,,,,-.043103,,,,-.00678,,1,,,,1893m9,,,,,.0733746,.0057168,.0676578,.0761336,.0704004,-2.871108,-2.802442,-2.721295,-.1498123,,,,-5.414169,,.0000145,.00381,.0001174,.0108369,,-2.098109,.00576117,,
1893,10,.0046052,.0045929,,,.2246817,.00457,,,.0059152,.0058746,.2350806,.2347655,,,.266425,.2655097,.2341788,,,-1.447827,-1.449168,,,-1.322662,-1.326104,-1.451671,,,-1.49307,1.248818,4.5,.2483,.2783,,,,,,,.003993,.004594,,,,-.022523,,,,-.00341,,1,,,,1893m10,,,,,.033902,.0039848,.0299172,.0344832,.0304905,-2.897195,-2.867881,-2.783133,-.1140619,,,,-5.382957,,1.05e-06,.001025,.0000737,.0085873,,-1.162836,.00517677,,
1893,11,.0022335,.0022292,,,.1612517,.002222,,,.0006162,.0006072,.1637139,.1635545,,,.085991,.0853611,.1632907,,,-1.809635,-1.810609,,,-2.453513,-2.460865,-1.812223,,,-1.824789,.5000303,4.57,.2492,.2692,,,,,,,.002868,.002224,,,,.004608,,,,-.02055,,1,,,,1893m11,,,,,.0199697,.0028635,.0171062,.0201704,.0173028,-2.909013,-2.893577,-2.831814,-.0771988,,,,-6.108247,,.0001937,.0139174,.0001195,.0109319,,.0701517,.00483519,,
1893,12,.0016452,.0016639,,,.1367427,.0017016,,,.0023012,.0023594,.1405096,.1413036,,,.1661766,.1682639,.1428971,,,-1.96248,-1.956845,,,-1.794704,-1.782221,-1.945631,,,-1.989654,.1837081,4.41,.25,.26,,,,,,,.002338,.00167,,,,.022936,,,,-.0035,,1,,,,1893m12,,,,,-.0309256,.0023349,-.0332605,-.0304523,-.0327899,-2.870169,-2.905807,-2.830948,-.0392207,,,,-6.39468,,.0000291,.0053966,.0003723,.0192954,,.9030812,.00457798,,
1894,1,.0030811,.0030731,,,.1802005,.0030611,,,.001489,.0014625,.1922828,.1920359,,,.1336725,.1324766,.191658,,,-1.648788,-1.650073,,,-2.012362,-2.021349,-1.652043,,,-1.713685,.8329151,4.32,.2467,.2517,,,,,,,.002205,.003061,,,,.013453,,,,-.00702,,1,,,,1894m1,,,,,-.0158716,.0022027,-.0180743,-.0157463,-.0179515,-2.862838,-2.883457,-2.842773,-.0200649,,,,-5.788963,,.0001106,.0105156,.0000118,.0034344,,.4721192,.00463441,,
1894,2,.0004693,.0004689,,,.0712951,.0004688,,,.0005797,.0005799,.0750439,.0750111,,,.0834024,.0834183,.075001,,,-2.589682,-2.590119,,,-2.484078,-2.483887,-2.590254,,,-2.640927,-1.114331,4.38,.2433,.2433,,,,,,,.002073,.000469,,,,.00885,,,,0,,1,,,,1894m2,,,,,.0184116,.0020704,.0163412,.0185822,.0165096,-2.890509,-2.876715,-2.890509,0,,,,-7.665413,,.0000333,.0057734,3.56e-06,.0018872,,.2629325,.00458563,,
1894,3,.0011941,.0011876,,,.1335614,.0011792,,,.0001627,.0001449,.1197065,.1193791,,,.0441878,.0416957,.1189575,,,-2.122713,-2.125451,,,-3.119305,-3.177357,-2.128989,,,-2.013194,-.1479053,4.51,.24,.235,,,,,,,.001874,.001185,,,,.039474,,,,-.00353,,1,,,,1894m3,,,,,.0336732,.001872,.0318013,.0342466,.0323729,-2.933414,-2.904165,-2.954467,.0210534,,,,-6.737798,,.0000146,.0038215,.001391,.0372963,,1.654663,.00431183,,
1894,4,.0006997,.0007017,,,.0911529,.0007049,,,.0006845,.0006904,.0916307,.091765,,,.09063,.0910181,.0919703,,,-2.389989,-2.388524,,,-2.40097,-2.396697,-2.386289,,,-2.395216,-.7010522,4.57,.2367,.2267,,,,,,,.001925,.000707,,,,.004219,,,,-.01773,,1,,,,1894m4,,,,,.0175229,.0019234,.0155995,.0176774,.0157521,-2.960475,-2.947259,-3.003641,.043166,,,,-7.254101,,.0003898,.0197444,.0000128,.0035757,,.0524734,.00393716,,
1894,5,.0016046,.0016104,,,.1431534,.0016185,,,.001385,.0014027,.1387652,.1390133,,,.1289199,.1297386,.1393615,,,-1.974972,-1.973186,,,-2.048564,-2.042234,-1.970684,,,-1.943839,.1578549,4.4,.2333,.2183,,,,,,,.0018,.001614,,,,-.042017,,,,.02527,,1,,,,1894m5,,,,,-.0334999,.0017985,-.0352983,-.0329449,-.034745,-2.937035,-2.974943,-3.003489,.0664549,,,,-6.429152,,.0010733,.0327616,.0020905,.0457223,,-2.048755,.00365705,,
1894,6,.0010635,.0010655,,,.1066481,.0010685,,,.00132,.0013255,.1129697,.1130745,,,.1258562,.1261195,.1132349,,,-2.180636,-2.179708,,,-2.072615,-2.070525,-2.178291,,,-2.23822,-.2677811,4.34,.23,.21,,,,,,,.001785,.001068,,,,.048246,,,,-.00704,,1,,,,1894m6,,,,,-.0093236,.0017838,-.0111074,-.0092803,-.0110656,-2.93755,-2.951281,-3.028522,.0909718,,,,-6.842005,,.0002304,.0151803,.0035508,.0595886,,2.053313,.00368926,,
1894,7,.0005989,.0006,,,.0854069,.0006018,,,.0004844,.0004876,.0847783,.0848527,,,.0762442,.0764912,.08498,,,-2.467716,-2.466838,,,-2.573815,-2.57058,-2.465339,,,-2.460329,-.8619133,4.25,.2267,.2017,,,,,,,.001852,.000602,,,,-.004184,,,,-.00709,,0,,,,1894m7,,,,,-.0165202,.0018499,-.0183701,-.0163844,-.0182361,-2.931047,-2.952002,-3.047893,.1168461,,,,-7.414655,,.0000375,.0061256,.0003651,.0191078,,-.3294071,.00356447,,
1894,8,.0024846,.002473,,,.1878034,.0024577,,,.0027859,.0027496,.1726714,.1722666,,,.18284,.1816451,.1717348,,,-1.756365,-1.758712,,,-1.699144,-1.705701,-1.761804,,,-1.672359,.6102771,4.41,.2233,.1933,,,,,,,.001903,.002454,,,,.067227,,,,-.01429,,0,,,,1894m8,,,,,.0411664,.0019014,.039265,.0420255,.0401223,-2.983114,-2.946158,-3.127387,.1442728,,,,-6.010015,,.0001235,.0111152,.0043713,.066116,,2.915918,.00347716,,
1894,9,.0011028,.0011095,,,.1179375,.0011189,,,.0013077,.0013279,.1150361,.1153848,,,.1252671,.1262319,.1158718,,,-2.162509,-2.159483,,,-2.077307,-2.069634,-2.155271,,,-2.1376,-.2302671,4.48,.22,.185,,,,,,,.002058,.001113,,,,.027559,,,,-.01087,,0,,,,1894m9,,,,,.0198323,.0020557,.0177766,.0200303,.0179724,-3.013751,-2.998002,-3.187022,.1732717,,,,-6.80074,,.0000893,.0094479,.0000137,.0036986,,1.113177,.00301318,,
1894,10,.0011878,.0011932,,,.1198151,.0012007,,,.0014984,.0015122,.1193894,.1196574,,,.1340938,.1347075,.120034,,,-2.125365,-2.123123,,,-2.009216,-2.004649,-2.11998,,,-2.121805,-.1533946,4.34,.2167,.1767,,,,,,,.001675,.001201,,,,.003831,,,,-.01099,,0,,,,1894m10,,,,,-.0275964,.0016734,-.0292698,-.0272191,-.0288939,-2.997116,-3.028864,-3.201176,.2040606,,,,-6.724328,,1.59e-06,.0012622,4.56e-06,.0021365,,.0348404,.0026764,,
1894,11,.0019028,.001903,,,.1608965,.0019036,,,.0020984,.002099,.1511083,.1511148,,,.1586865,.158709,.1511397,,,-1.889759,-1.889715,,,-1.840825,-1.840683,-1.889551,,,-1.826994,.3342091,4.34,.2133,.1683,,,,,,,.001697,.001903,,,,.026718,,,,-.00741,,0,,,,1894m11,,,,,.0040873,.0016955,.0023917,.0040956,.0023987,-3.01293,-3.01293,-3.249882,.2369515,,,,-6.264074,,3.90e-07,.0006248,.0002215,.0148818,,1.074957,.00262856,,
1894,12,.0013605,.0013602,,,.126968,.0013603,,,.0013075,.0013082,.1277734,.127761,,,.1252588,.1252951,.1277626,,,-2.057497,-2.057594,,,-2.077373,-2.077084,-2.057581,,,-2.06382,-.0129361,4.3,.21,.16,,,,,,,.001763,.00136,,,,-.007435,,,,0,,0,,,,1894m12,,,,,-.0051978,.0017617,-.0069595,-.0051843,-.0069476,-3.019263,-3.028522,-3.291197,.2719337,,,,-6.600009,,.0000115,.003394,.0001619,.0127226,,-.4771512,.00236587,,
1895,1,.0009217,.000925,,,.1143414,.0009286,,,.0010862,.0010964,.1051666,.1053565,,,.1141687,.1147013,.105559,,,-2.25221,-2.250405,,,-2.170078,-2.165424,-2.248486,,,-2.168566,-.4159085,4.25,.2083,.1675,,,,,,,.001925,.000926,,,,.014981,,,,.01119,,0,,,,1895m1,,,,,-.0076201,.0019234,-.0095435,-.0075911,-.0095164,-3.015695,-3.027391,-3.233691,.2179959,,,,-6.984483,,.0000565,.0075195,.0002432,.0155936,,.5415604,.00215255,,
